[c96] PUT,54
[c54] PUT,60
[c58] PUT,72
[c72] PUT,84
[c23] PUT,90
[c45] PUT,93
[c57] PUT,99
[c29] PUT,115
[c62] PUT,114
[c24] PUT,124
[c6] PUT,126
[c97] PUT,134
[c18] PUT,147
[c3] PUT,151
[c31] PUT,157
[c60] PUT,170
[c94] PUT,179
[c55] PUT,192
[c82] PUT,190
[c38] PUT,197
[c71] PUT,196
[c59] PUT,212
[c89] PUT,227
[c83] PUT,236
[c69] PUT,242
[c78] PUT,251
[c33] PUT,262
[c100] PUT,270
[c99] PUT,279
[c41] PUT,290
[c27] PUT,293
[c93] PUT,310
[c35] PUT,320
[c80] PUT,325
[c9] PUT,329
[c26] PUT,330
[c22] PUT,343
[c90] PUT,370
[c73] PUT,384
[c30] PUT,388
[c37] PUT,390
[c44] PUT,399
[c92] PUT,398
[c21] PUT,405
[c47] PUT,405
[c84] PUT,407
[c13] PUT,430
[c25] PUT,434
[c34] PUT,446
[c4] PUT,450
[c14] PUT,467
[c61] PUT,472
[c12] PUT,480
[c36] PUT,482
[c81] PUT,479
[c42] PUT,506
[c98] PUT,504
[c63] PUT,540
[c20] PUT,581
[c43] PUT,611
[c53] PUT,620
[c52] PUT,633
[c11] PUT,690
[c70] PUT,703
[c15] PUT,733
[c65] PUT,761
[c68] PUT,791
[c32] PUT,795
[c48] PUT,843
[c2] PUT,868
[c85] PUT,874
[c40] PUT,891
[c75] PUT,898
[c67] PUT,969
[c50] PUT,976
[c8] PUT,996
[c87] PUT,1061
[c5] PUT,1096
[c91] PUT,1151
[c56] PUT,1160
[c95] PUT,1163
[c86] PUT,1165
[c88] PUT,1215
[c79] PUT,1253
[c28] PUT,1259
[c76] PUT,1306
[c66] PUT,1355
[c49] PUT,1358
[c1] PUT,1442
[c17] PUT,1520
[c16] PUT,1578
[c77] PUT,1574
[c7] PUT,1600
[c74] PUT,1611
[c19] PUT,1659
[c51] PUT,1700
[c46] PUT,1738
